,M+1,M+2,M+3
4857,0.02525,0.00025,0.9745
4858,0.02525,0.00025,0.9745
4859,0.02525,0.00025,0.9745
4860,0.02525,0.00025,0.9745
4861,0.0255,0.00025,0.97425
4862,0.0255,0.00025,0.97425
4863,0.0255,0.00025,0.97425
4864,0.0255,0.00025,0.97425
4865,0.0255,0.00025,0.97425
4866,0.0255,0.00025,0.97425
4867,0.0255,0.00025,0.97425
4868,0.0255,0.00025,0.97425
4869,0.0255,0.00025,0.97425
4870,0.025,0.00025,0.97475
4871,0.02525,0.00025,0.9745
4872,0.02525,0.00025,0.9745
4873,0.02525,0.00025,0.9745
4874,0.02525,0.00025,0.9745
4875,0.02525,0.00025,0.9745
4876,0.02525,0.00025,0.9745
4877,0.02525,0.00025,0.9745
4878,0.025,0.00025,0.97475
4879,0.025,0.00025,0.97475
4880,0.02525,0.00025,0.9745
4881,0.0255,0.00025,0.97425
4882,0.02575,0.00025,0.974
4883,0.02575,0.00025,0.974
4884,0.02575,0.00025,0.974
4885,0.02575,0.00025,0.974
4886,0.02525,0.00025,0.9745
4887,0.025,0.00025,0.97475
4888,0.025,0.00025,0.97475
4889,0.025,0.00025,0.97475
4890,0.025,0.00025,0.97475
4891,0.025,0.00025,0.97475
4892,0.025,0.00025,0.97475
4893,0.02525,0.00025,0.9745
4894,0.02525,0.00025,0.9745
4895,0.0255,0.00025,0.97425
4896,0.0255,0.00025,0.97425
4897,0.02525,0.00025,0.9745
4898,0.02525,0.00025,0.9745
4899,0.0255,0.00025,0.97425
4900,0.02575,0.00025,0.974
4901,0.02575,0.00025,0.974
4902,0.026,0.00025,0.97375
4903,0.02575,0.00025,0.974
4904,0.02575,0.00025,0.974
4905,0.02575,0.00025,0.974
4906,0.02525,0.00025,0.9745
4907,0.025,0.00025,0.97475
4908,0.02475,0.00025,0.975
4909,0.025,0.00025,0.97475
4910,0.02525,0.00025,0.9745
4911,0.025,0.00025,0.97475
4912,0.025,0.00025,0.97475
4913,0.025,0.00025,0.97475
4914,0.0255,0.00025,0.97425
4915,0.0255,0.00025,0.97425
4916,0.0255,0.00025,0.97425
4917,0.0255,0.00025,0.97425
4918,0.02575,0.00025,0.974
4919,0.02575,0.00025,0.974
4920,0.02575,0.00025,0.974
4921,0.026,0.00025,0.97375
4922,0.026,0.00025,0.97375
4923,0.026,0.00025,0.97375
4924,0.026,0.00025,0.97375
4925,0.02575,0.00025,0.974
4926,0.02575,0.00025,0.974
4927,0.026,0.00025,0.97375
4928,0.026,0.00025,0.97375
4929,0.026,0.00025,0.97375
4930,0.026,0.00025,0.97375
4931,0.02625,0.00025,0.9735
4932,0.026,0.00025,0.97375
4933,0.02625,0.00025,0.9735
4934,0.02625,0.00025,0.9735
4935,0.0265,0.00025,0.97325
4936,0.026,0.00025,0.97375
4937,0.026,0.00025,0.97375
4938,0.02575,0.00025,0.974
4939,0.02575,0.00025,0.974
4940,0.02525,0.00025,0.9745
4941,0.02525,0.00025,0.9745
4942,0.025,0.00025,0.97475
4943,0.0245,0.00025,0.97525
4944,0.02425,0.00025,0.9755
4945,0.02425,0.00025,0.9755
4946,0.02425,0.00025,0.9755
4947,0.0245,0.00025,0.97525
4948,0.0245,0.00025,0.97525
4949,0.0245,0.00025,0.97525
4950,0.02425,0.00025,0.9755
4951,0.02425,0.00025,0.9755
4952,0.0245,0.00025,0.97525
4953,0.02375,0.00025,0.976
4954,0.024,0.00025,0.97575
4955,0.024,0.00025,0.97575
4956,0.02375,0.00025,0.976
4957,0.024,0.00025,0.97575
4958,0.02375,0.00025,0.976
4959,0.024,0.00025,0.97575
4960,0.02425,0.00025,0.9755
4961,0.024,0.00025,0.97575
4962,0.024,0.00025,0.97575
4963,0.024,0.00025,0.97575
4964,0.02425,0.00025,0.9755
4965,0.0245,0.00025,0.97525
4966,0.0245,0.00025,0.97525
4967,0.0245,0.00025,0.97525
4968,0.0245,0.00025,0.97525
4969,0.02475,0.00025,0.975
4970,0.0245,0.00025,0.97525
4971,0.02475,0.00025,0.975
4972,0.0245,0.00025,0.97525
4973,0.02425,0.00025,0.9755
4974,0.02425,0.00025,0.9755
4975,0.02425,0.00025,0.9755
4976,0.02425,0.00025,0.9755
4977,0.02425,0.00025,0.9755
4978,0.024,0.00025,0.97575
4979,0.024,0.00025,0.97575
4980,0.02375,0.00025,0.976
4981,0.02375,0.00025,0.976
4982,0.02375,0.0,0.97625
4983,0.02375,0.0,0.97625
4984,0.024,0.0,0.976
4985,0.024,0.0,0.976
4986,0.024,0.0,0.976
4987,0.024,0.0,0.976
4988,0.024,0.0,0.976
4989,0.024,0.0,0.976
4990,0.024,0.0,0.976
4991,0.0235,0.0,0.9765
4992,0.0235,0.0,0.9765
4993,0.0235,0.0,0.9765
4994,0.02375,0.0,0.97625
4995,0.02375,0.0,0.97625
4996,0.02375,0.0,0.97625
4997,0.02375,0.0,0.97625
4998,0.02375,0.0,0.97625
4999,0.0235,0.0,0.9765
5000,0.02375,0.0,0.97625
5001,0.02375,0.0,0.97625
5002,0.024,0.0,0.976
5003,0.024,0.0,0.976
5004,0.024,0.00025,0.97575
5005,0.02375,0.00025,0.976
5006,0.02375,0.00025,0.976
5007,0.024,0.00025,0.97575
5008,0.0245,0.00025,0.97525
5009,0.0245,0.00025,0.97525
5010,0.0245,0.00025,0.97525
5011,0.0245,0.00025,0.97525
5012,0.0245,0.00025,0.97525
5013,0.0245,0.00025,0.97525
5014,0.02475,0.00025,0.975
5015,0.02475,0.00025,0.975
5016,0.0245,0.00025,0.97525
5017,0.0245,0.00025,0.97525
5018,0.02425,0.00025,0.9755
5019,0.02425,0.00025,0.9755
5020,0.02425,0.00025,0.9755
5021,0.024,0.00025,0.97575
5022,0.02425,0.00025,0.9755
5023,0.02425,0.00025,0.9755
5024,0.02425,0.00025,0.9755
5025,0.02425,0.00025,0.9755
5026,0.02425,0.00025,0.9755
5027,0.02425,0.00025,0.9755
5028,0.0245,0.00025,0.97525
5029,0.02475,0.00025,0.975
5030,0.02475,0.00025,0.975
5031,0.02475,0.00025,0.975
5032,0.02425,0.00025,0.9755
5033,0.02425,0.00025,0.9755
5034,0.02425,0.00025,0.9755
5035,0.02425,0.00025,0.9755
5036,0.02375,0.00025,0.976
5037,0.02375,0.00025,0.976
5038,0.02375,0.00025,0.976
5039,0.02375,0.00025,0.976
5040,0.024,0.00025,0.97575
5041,0.024,0.00025,0.97575
5042,0.02375,0.00025,0.976
5043,0.02375,0.00025,0.976
5044,0.02375,0.00025,0.976
5045,0.02375,0.00025,0.976
5046,0.02375,0.00025,0.976
5047,0.02375,0.00025,0.976
5048,0.02375,0.00025,0.976
5049,0.02375,0.00025,0.976
5050,0.02375,0.00025,0.976
5051,0.02325,0.00025,0.9765
5052,0.02375,0.00025,0.976
5053,0.024,0.00025,0.97575
5054,0.024,0.00025,0.97575
5055,0.024,0.00025,0.97575
5056,0.024,0.00025,0.97575
5057,0.02375,0.00025,0.976
5058,0.0235,0.00025,0.97625
5059,0.02375,0.00025,0.976
5060,0.02375,0.00025,0.976
5061,0.02375,0.00025,0.976
5062,0.02325,0.00025,0.9765
5063,0.02325,0.00025,0.9765
5064,0.023,0.00025,0.97675
5065,0.02275,0.00025,0.977
5066,0.02275,0.00025,0.977
5067,0.02275,0.00025,0.977
5068,0.02275,0.00025,0.977
5069,0.023,0.00025,0.97675
5070,0.023,0.00025,0.97675
5071,0.02275,0.00025,0.977
5072,0.023,0.00025,0.97675
5073,0.023,0.00025,0.97675
5074,0.023,0.00025,0.97675
5075,0.023,0.00025,0.97675
5076,0.023,0.00025,0.97675
5077,0.023,0.00025,0.97675
5078,0.023,0.00025,0.97675
5079,0.0235,0.00025,0.97625
5080,0.0235,0.00025,0.97625
5081,0.02325,0.00025,0.9765
5082,0.0235,0.00025,0.97625
5083,0.0235,0.00025,0.97625
5084,0.023,0.00025,0.97675
5085,0.023,0.00025,0.97675
5086,0.023,0.00025,0.97675
5087,0.023,0.00025,0.97675
5088,0.023,0.00025,0.97675
5089,0.023,0.00025,0.97675
5090,0.023,0.0,0.977
5091,0.023,0.0,0.977
5092,0.02275,0.0,0.97725
5093,0.02275,0.0,0.97725
5094,0.02275,0.0,0.97725
5095,0.02275,0.0,0.97725
5096,0.02275,0.0,0.97725
5097,0.02275,0.0,0.97725
5098,0.02275,0.0,0.97725
5099,0.0225,0.0,0.9775
5100,0.0225,0.0,0.9775
5101,0.0225,0.0,0.9775
5102,0.02275,0.0,0.97725
5103,0.02275,0.0,0.97725
5104,0.02275,0.0,0.97725
5105,0.02275,0.0,0.97725
5106,0.023,0.0,0.977
5107,0.02275,0.0,0.97725
5108,0.02275,0.0,0.97725
5109,0.0225,0.0,0.9775
5110,0.0225,0.0,0.9775
5111,0.02225,0.0,0.97775
5112,0.02225,0.0,0.97775
5113,0.02225,0.0,0.97775
5114,0.02275,0.0,0.97725
5115,0.023,0.0,0.977
5116,0.023,0.0,0.977
5117,0.023,0.0,0.977
5118,0.02325,0.0,0.97675
5119,0.02325,0.0,0.97675
5120,0.02325,0.0,0.97675
5121,0.023,0.0,0.977
5122,0.02275,0.0,0.97725
5123,0.0225,0.0,0.9775
5124,0.02225,0.0,0.97775
5125,0.02225,0.0,0.97775
5126,0.02275,0.0,0.97725
5127,0.02275,0.0,0.97725
5128,0.02275,0.0,0.97725
5129,0.0225,0.0,0.9775
5130,0.0225,0.0,0.9775
5131,0.0225,0.0,0.9775
5132,0.0225,0.0,0.9775
5133,0.0225,0.0,0.9775
5134,0.02225,0.0,0.97775
5135,0.0225,0.0,0.9775
5136,0.0225,0.0,0.9775
5137,0.023,0.0,0.977
5138,0.023,0.0,0.977
5139,0.023,0.0,0.977
5140,0.023,0.0,0.977
5141,0.02275,0.0,0.97725
5142,0.023,0.0,0.977
5143,0.023,0.0,0.977
5144,0.023,0.0,0.977
5145,0.023,0.0,0.977
5146,0.023,0.0,0.977
5147,0.023,0.0,0.977
5148,0.023,0.0,0.977
5149,0.02325,0.0,0.97675
5150,0.02325,0.0,0.97675
5151,0.02325,0.0,0.97675
5152,0.023,0.0,0.977
5153,0.02325,0.0,0.97675
5154,0.023,0.0,0.977
5155,0.02325,0.0,0.97675
5156,0.02325,0.0,0.97675
5157,0.02325,0.0,0.97675
5158,0.02325,0.0,0.97675
5159,0.023,0.0,0.977
5160,0.02375,0.0,0.97625
5161,0.0235,0.0,0.9765
5162,0.0235,0.0,0.9765
5163,0.0235,0.0,0.9765
5164,0.0235,0.0,0.9765
5165,0.0235,0.0,0.9765
5166,0.0235,0.0,0.9765
5167,0.0235,0.0,0.9765
5168,0.0235,0.0,0.9765
5169,0.0235,0.0,0.9765
5170,0.02325,0.0,0.97675
5171,0.02325,0.0,0.97675
5172,0.02325,0.0,0.97675
5173,0.02325,0.0,0.97675
5174,0.02275,0.0,0.97725
5175,0.023,0.0,0.977
5176,0.023,0.0,0.977
5177,0.023,0.0,0.977
5178,0.023,0.0,0.977
5179,0.023,0.0,0.977
5180,0.02275,0.0,0.97725
5181,0.02275,0.0,0.97725
5182,0.0225,0.0,0.9775
5183,0.0225,0.0,0.9775
5184,0.02275,0.0,0.97725
5185,0.02275,0.0,0.97725
5186,0.023,0.0,0.977
5187,0.023,0.0,0.977
5188,0.023,0.0,0.977
5189,0.02325,0.0,0.97675
5190,0.0235,0.0,0.9765
5191,0.02325,0.0,0.97675
5192,0.023,0.0,0.977
5193,0.02325,0.0,0.97675
5194,0.02325,0.0,0.97675
5195,0.02325,0.0,0.97675
5196,0.0235,0.0,0.9765
5197,0.0235,0.0,0.9765
5198,0.0235,0.0,0.9765
5199,0.0235,0.0,0.9765
5200,0.02325,0.0,0.97675
5201,0.02325,0.0,0.97675
5202,0.02325,0.0,0.97675
5203,0.023,0.0,0.977
5204,0.023,0.0,0.977
5205,0.023,0.0,0.977
5206,0.023,0.0,0.977
5207,0.0235,0.0,0.9765
5208,0.0235,0.0,0.9765
5209,0.0235,0.0,0.9765
5210,0.0235,0.0,0.9765
5211,0.02375,0.0,0.97625
5212,0.02375,0.0,0.97625
5213,0.02375,0.0,0.97625
5214,0.02375,0.0,0.97625
5215,0.02375,0.0,0.97625
5216,0.02375,0.0,0.97625
5217,0.02375,0.0,0.97625
5218,0.02375,0.0,0.97625
5219,0.024,0.0,0.976
5220,0.02375,0.0,0.97625
5221,0.02375,0.0,0.97625
5222,0.02375,0.0,0.97625
5223,0.024,0.0,0.976
5224,0.024,0.0,0.976
5225,0.024,0.0,0.976
5226,0.024,0.0,0.976
5227,0.024,0.0,0.976
5228,0.024,0.0,0.976
5229,0.0235,0.0,0.9765
5230,0.02375,0.0,0.97625
5231,0.02425,0.0,0.97575
5232,0.024,0.0,0.976
5233,0.024,0.0,0.976
5234,0.02375,0.0,0.97625
5235,0.02375,0.0,0.97625
5236,0.02375,0.0,0.97625
5237,0.0235,0.0,0.9765
5238,0.02325,0.0,0.97675
5239,0.02325,0.0,0.97675
5240,0.02275,0.0,0.97725
5241,0.02275,0.0,0.97725
5242,0.02275,0.0,0.97725
5243,0.02275,0.0,0.97725
5244,0.02275,0.0,0.97725
5245,0.02275,0.0,0.97725
5246,0.02275,0.0,0.97725
5247,0.0225,0.0,0.9775
5248,0.0225,0.0,0.9775
5249,0.0225,0.0,0.9775
5250,0.02225,0.0,0.97775
5251,0.02225,0.0,0.97775
5252,0.0225,0.0,0.9775
5253,0.0225,0.0,0.9775
5254,0.0225,0.0,0.9775
5255,0.02275,0.0,0.97725
5256,0.02275,0.0,0.97725
5257,0.02275,0.0,0.97725
5258,0.02275,0.0,0.97725
5259,0.0225,0.0,0.9775
5260,0.0225,0.0,0.9775
5261,0.02275,0.0,0.97725
5262,0.0225,0.0,0.9775
5263,0.0225,0.0,0.9775
5264,0.0225,0.0,0.9775
5265,0.022,0.0,0.978
5266,0.02225,0.0,0.97775
5267,0.0225,0.0,0.9775
5268,0.02225,0.0,0.97775
5269,0.02225,0.0,0.97775
5270,0.02225,0.0,0.97775
5271,0.02225,0.0,0.97775
5272,0.02225,0.0,0.97775
5273,0.022,0.0,0.978
5274,0.022,0.0,0.978
5275,0.02175,0.0,0.97825
5276,0.02175,0.0,0.97825
5277,0.022,0.0,0.978
5278,0.022,0.0,0.978
5279,0.022,0.0,0.978
5280,0.022,0.0,0.978
5281,0.02175,0.0,0.97825
5282,0.02175,0.0,0.97825
5283,0.02175,0.0,0.97825
5284,0.022,0.0,0.978
5285,0.022,0.0,0.978
5286,0.022,0.0,0.978
5287,0.022,0.0,0.978
5288,0.022,0.0,0.978
5289,0.02175,0.0,0.97825
5290,0.02175,0.0,0.97825
5291,0.02175,0.0,0.97825
5292,0.02175,0.0,0.97825
5293,0.02175,0.0,0.97825
5294,0.022,0.0,0.978
5295,0.022,0.0,0.978
5296,0.0215,0.0,0.9785
5297,0.02175,0.0,0.97825
5298,0.022,0.0,0.978
5299,0.022,0.0,0.978
5300,0.022,0.0,0.978
5301,0.022,0.0,0.978
5302,0.02175,0.0,0.97825
5303,0.02175,0.0,0.97825
5304,0.02175,0.0,0.97825
5305,0.02175,0.0,0.97825
5306,0.02175,0.0,0.97825
5307,0.02175,0.0,0.97825
5308,0.022,0.0,0.978
5309,0.022,0.0,0.978
5310,0.0215,0.0,0.9785
5311,0.02125,0.0,0.97875
5312,0.021,0.0,0.979
5313,0.021,0.0,0.979
5314,0.021,0.0,0.979
5315,0.021,0.0,0.979
5316,0.021,0.0,0.979
5317,0.02125,0.0,0.97875
5318,0.02125,0.0,0.97875
5319,0.0215,0.0,0.9785
5320,0.0215,0.0,0.9785
5321,0.0215,0.0,0.9785
5322,0.0215,0.0,0.9785
5323,0.02125,0.0,0.97875
5324,0.02125,0.0,0.97875
5325,0.02125,0.0,0.97875
5326,0.02125,0.0,0.97875
5327,0.02125,0.0,0.97875
5328,0.021,0.0,0.979
5329,0.021,0.0,0.979
5330,0.02125,0.0,0.97875
5331,0.02125,0.0,0.97875
5332,0.02125,0.0,0.97875
5333,0.02125,0.0,0.97875
5334,0.0215,0.0,0.9785
5335,0.0215,0.0,0.9785
5336,0.0215,0.0,0.9785
5337,0.02175,0.0,0.97825
5338,0.02175,0.0,0.97825
5339,0.0215,0.0,0.9785
5340,0.0215,0.0,0.9785
5341,0.0215,0.0,0.9785
5342,0.0215,0.0,0.9785
5343,0.0215,0.0,0.9785
5344,0.0215,0.0,0.9785
5345,0.0215,0.0,0.9785
5346,0.02175,0.0,0.97825
5347,0.02125,0.0,0.97875
5348,0.02125,0.0,0.97875
5349,0.02075,0.0,0.97925
5350,0.0205,0.0,0.9795
5351,0.02075,0.0,0.97925
5352,0.02075,0.0,0.97925
5353,0.021,0.0,0.979
5354,0.02075,0.0,0.97925
5355,0.02075,0.0,0.97925
5356,0.02075,0.0,0.97925
5357,0.0205,0.0,0.9795
5358,0.02025,0.0,0.97975
5359,0.02,0.0,0.98
5360,0.02,0.0,0.98
5361,0.0195,0.0,0.9805
5362,0.0195,0.0,0.9805
5363,0.019,0.0,0.981
5364,0.019,0.0,0.981
5365,0.019,0.0,0.981
5366,0.01875,0.0,0.98125
5367,0.0185,0.0,0.9815
5368,0.0185,0.0,0.9815
5369,0.01825,0.0,0.98175
5370,0.01825,0.0,0.98175
5371,0.01825,0.0,0.98175
5372,0.018,0.0,0.982
5373,0.018,0.0,0.982
5374,0.018,0.0,0.982
5375,0.018,0.0,0.982
5376,0.01825,0.0,0.98175
5377,0.01825,0.0,0.98175
5378,0.0185,0.0,0.9815
5379,0.0185,0.0,0.9815
5380,0.0185,0.0,0.9815
5381,0.0185,0.0,0.9815
5382,0.01875,0.0,0.98125
5383,0.01875,0.0,0.98125
5384,0.01875,0.0,0.98125
5385,0.01875,0.0,0.98125
5386,0.0185,0.0,0.9815
5387,0.0185,0.0,0.9815
5388,0.01875,0.0,0.98125
5389,0.01875,0.0,0.98125
5390,0.01875,0.0,0.98125
5391,0.0185,0.0,0.9815
5392,0.0185,0.0,0.9815
5393,0.0185,0.0,0.9815
5394,0.0185,0.0,0.9815
5395,0.01825,0.0,0.98175
5396,0.01825,0.0,0.98175
5397,0.01825,0.0,0.98175
5398,0.01825,0.0,0.98175
5399,0.01825,0.0,0.98175
5400,0.01825,0.0,0.98175
5401,0.01825,0.0,0.98175
5402,0.018,0.0,0.982
5403,0.018,0.0,0.982
5404,0.018,0.0,0.982
5405,0.018,0.0,0.982
5406,0.01825,0.0,0.98175
5407,0.01825,0.0,0.98175
5408,0.01825,0.0,0.98175
5409,0.01825,0.0,0.98175
5410,0.018,0.0,0.982
5411,0.01775,0.0,0.98225
5412,0.018,0.0,0.982
5413,0.018,0.0,0.982
5414,0.018,0.0,0.982
5415,0.018,0.0,0.982
5416,0.018,0.0,0.982
5417,0.018,0.0,0.982
5418,0.01825,0.0,0.98175
5419,0.01825,0.0,0.98175
5420,0.01825,0.0,0.98175
5421,0.01825,0.0,0.98175
5422,0.01825,0.0,0.98175
5423,0.01825,0.0,0.98175
5424,0.0185,0.0,0.9815
5425,0.0185,0.0,0.9815
5426,0.0185,0.0,0.9815
5427,0.01825,0.0,0.98175
5428,0.018,0.0,0.982
5429,0.01825,0.0,0.98175
5430,0.01825,0.0,0.98175
5431,0.01825,0.0,0.98175
5432,0.01825,0.0,0.98175
5433,0.01825,0.0,0.98175
5434,0.018,0.0,0.982
5435,0.018,0.0,0.982
5436,0.018,0.0,0.982
5437,0.018,0.0,0.982
5438,0.01825,0.0,0.98175
5439,0.0185,0.0,0.9815
5440,0.0185,0.0,0.9815
5441,0.0185,0.0,0.9815
5442,0.0185,0.0,0.9815
5443,0.0185,0.0,0.9815
5444,0.0185,0.0,0.9815
5445,0.01825,0.0,0.98175
5446,0.01825,0.0,0.98175
5447,0.01825,0.0,0.98175
5448,0.01825,0.0,0.98175
5449,0.01875,0.0,0.98125
5450,0.01875,0.0,0.98125
5451,0.01875,0.0,0.98125
5452,0.01875,0.0,0.98125
5453,0.01875,0.0,0.98125
5454,0.01875,0.0,0.98125
5455,0.01875,0.0,0.98125
5456,0.019,0.0,0.981
5457,0.0185,0.0,0.9815
5458,0.0185,0.0,0.9815
5459,0.01825,0.0,0.98175
5460,0.01825,0.0,0.98175
5461,0.01875,0.0,0.98125
5462,0.019,0.0,0.981
5463,0.019,0.0,0.981
5464,0.019,0.0,0.981
5465,0.0185,0.0,0.9815
5466,0.01825,0.0,0.98175
5467,0.01825,0.0,0.98175
5468,0.01825,0.0,0.98175
5469,0.018,0.0,0.982
5470,0.018,0.0,0.982
5471,0.01775,0.0,0.98225
5472,0.01775,0.0,0.98225
5473,0.018,0.0,0.982
5474,0.018,0.0,0.982
5475,0.018,0.0,0.982
5476,0.018,0.0,0.982
5477,0.018,0.0,0.982
5478,0.01775,0.0,0.98225
5479,0.01775,0.0,0.98225
5480,0.01775,0.0,0.98225
5481,0.01775,0.0,0.98225
5482,0.01775,0.0,0.98225
5483,0.018,0.0,0.982
5484,0.01775,0.0,0.98225
5485,0.01775,0.0,0.98225
5486,0.01775,0.0,0.98225
5487,0.01775,0.0,0.98225
5488,0.01775,0.0,0.98225
5489,0.0175,0.0,0.9825
5490,0.01775,0.0,0.98225
5491,0.01775,0.0,0.98225
5492,0.01825,0.0,0.98175
5493,0.01825,0.0,0.98175
5494,0.01825,0.0,0.98175
5495,0.01825,0.0,0.98175
5496,0.01825,0.0,0.98175
5497,0.018,0.0,0.982
5498,0.018,0.0,0.982
5499,0.0175,0.0,0.9825
5500,0.01725,0.0,0.98275
5501,0.017,0.0,0.983
5502,0.017,0.0,0.983
5503,0.017,0.0,0.983
5504,0.017,0.0,0.983
5505,0.017,0.0,0.983
5506,0.017,0.0,0.983
5507,0.017,0.0,0.983
5508,0.01675,0.0,0.98325
5509,0.01675,0.0,0.98325
5510,0.01675,0.0,0.98325
5511,0.01675,0.0,0.98325
5512,0.01675,0.0,0.98325
5513,0.0165,0.0,0.9835
5514,0.0165,0.0,0.9835
5515,0.0165,0.0,0.9835
5516,0.0165,0.0,0.9835
5517,0.0165,0.0,0.9835
5518,0.0165,0.0,0.9835
5519,0.0165,0.0,0.9835
5520,0.01675,0.0,0.98325
5521,0.017,0.0,0.983
5522,0.017,0.0,0.983
5523,0.017,0.0,0.983
5524,0.017,0.0,0.983
5525,0.017,0.0,0.983
5526,0.01725,0.0,0.98275
5527,0.01725,0.0,0.98275
5528,0.01725,0.0,0.98275
5529,0.017,0.0,0.983
5530,0.0165,0.0,0.9835
5531,0.01625,0.0,0.98375
5532,0.01625,0.0,0.98375
5533,0.0165,0.0,0.9835
5534,0.0165,0.0,0.9835
5535,0.01675,0.0,0.98325
5536,0.017,0.0,0.983
5537,0.017,0.0,0.983
5538,0.017,0.0,0.983
5539,0.017,0.0,0.983
5540,0.017,0.0,0.983
5541,0.017,0.0,0.983
5542,0.017,0.0,0.983
5543,0.017,0.0,0.983
5544,0.017,0.0,0.983
5545,0.01725,0.0,0.98275
5546,0.01725,0.0,0.98275
5547,0.01725,0.0,0.98275
5548,0.01725,0.0,0.98275
5549,0.01725,0.0,0.98275
5550,0.01725,0.0,0.98275
5551,0.01725,0.0,0.98275
5552,0.01725,0.0,0.98275
5553,0.017,0.0,0.983
5554,0.017,0.00025,0.98275
5555,0.017,0.00025,0.98275
5556,0.017,0.00025,0.98275
5557,0.017,0.00025,0.98275
5558,0.01675,0.00025,0.983
5559,0.0165,0.00025,0.98325
5560,0.01725,0.00025,0.9825
5561,0.017,0.00025,0.98275
5562,0.01725,0.00025,0.9825
5563,0.01725,0.00025,0.9825
5564,0.01725,0.00025,0.9825
5565,0.01725,0.00025,0.9825
5566,0.01725,0.00025,0.9825
5567,0.01725,0.00025,0.9825
5568,0.01725,0.00025,0.9825
5569,0.01725,0.00025,0.9825
5570,0.01725,0.00025,0.9825
5571,0.0175,0.00025,0.98225
5572,0.0175,0.00025,0.98225
5573,0.0175,0.00025,0.98225
5574,0.0175,0.00025,0.98225
5575,0.0175,0.00025,0.98225
5576,0.01775,0.00025,0.982
5577,0.018,0.00025,0.98175
5578,0.018,0.00025,0.98175
5579,0.01825,0.00025,0.9815
5580,0.0175,0.00025,0.98225
5581,0.0175,0.00025,0.98225
5582,0.0175,0.00025,0.98225
5583,0.01725,0.00025,0.9825
5584,0.01725,0.00025,0.9825
5585,0.01725,0.00025,0.9825
5586,0.01725,0.00025,0.9825
5587,0.01725,0.00025,0.9825
5588,0.01725,0.00025,0.9825
5589,0.01725,0.00025,0.9825
5590,0.01725,0.00025,0.9825
5591,0.01675,0.00025,0.983
5592,0.0165,0.00025,0.98325
5593,0.0165,0.00025,0.98325
5594,0.0165,0.00025,0.98325
5595,0.0165,0.00025,0.98325
5596,0.0165,0.00025,0.98325
5597,0.0165,0.00025,0.98325
5598,0.0165,0.00025,0.98325
5599,0.01675,0.00025,0.983
5600,0.017,0.00025,0.98275
5601,0.017,0.00025,0.98275
5602,0.017,0.00025,0.98275
5603,0.017,0.00025,0.98275
5604,0.0175,0.00025,0.98225
5605,0.0175,0.00025,0.98225
5606,0.01775,0.00025,0.982
5607,0.01775,0.00025,0.982
5608,0.01775,0.00025,0.982
5609,0.01725,0.00025,0.9825
5610,0.0175,0.00025,0.98225
5611,0.0175,0.00025,0.98225
5612,0.0175,0.00025,0.98225
5613,0.01775,0.00025,0.982
5614,0.0175,0.00025,0.98225
5615,0.01725,0.00025,0.9825
5616,0.01725,0.00025,0.9825
5617,0.01725,0.00025,0.9825
5618,0.01725,0.00025,0.9825
5619,0.01725,0.00025,0.9825
5620,0.01725,0.00025,0.9825
5621,0.017,0.00025,0.98275
5622,0.017,0.00025,0.98275
5623,0.0175,0.00025,0.98225
5624,0.0175,0.00025,0.98225
5625,0.0175,0.00025,0.98225
5626,0.0175,0.00025,0.98225
5627,0.018,0.00025,0.98175
5628,0.018,0.00025,0.98175
5629,0.01825,0.00025,0.9815
5630,0.018,0.00025,0.98175
5631,0.01775,0.00025,0.982
5632,0.01775,0.00025,0.982
5633,0.01775,0.00025,0.982
5634,0.01775,0.00025,0.982
5635,0.01775,0.00025,0.982
5636,0.01775,0.00025,0.982
5637,0.018,0.00025,0.98175
5638,0.018,0.00025,0.98175
5639,0.018,0.00025,0.98175
5640,0.0175,0.00025,0.98225
5641,0.0175,0.00025,0.98225
5642,0.0175,0.00025,0.98225
5643,0.0175,0.00025,0.98225
5644,0.0175,0.00025,0.98225
5645,0.0175,0.00025,0.98225
5646,0.0175,0.00025,0.98225
5647,0.0175,0.00025,0.98225
5648,0.0175,0.00025,0.98225
5649,0.01725,0.00025,0.9825
5650,0.01725,0.00025,0.9825
5651,0.0175,0.00025,0.98225
5652,0.0175,0.00025,0.98225
5653,0.01725,0.00025,0.9825
5654,0.01725,0.00025,0.9825
5655,0.01725,0.00025,0.9825
5656,0.0175,0.00025,0.98225
5657,0.0175,0.00025,0.98225
5658,0.0175,0.00025,0.98225
5659,0.0175,0.00025,0.98225
5660,0.0175,0.00025,0.98225
5661,0.01775,0.00025,0.982
5662,0.01775,0.00025,0.982
5663,0.0175,0.00025,0.98225
5664,0.0175,0.00025,0.98225
5665,0.0175,0.00025,0.98225
5666,0.0175,0.00025,0.98225
5667,0.0175,0.00025,0.98225
5668,0.01725,0.00025,0.9825
5669,0.017,0.00025,0.98275
5670,0.017,0.00025,0.98275
5671,0.017,0.00025,0.98275
5672,0.017,0.00025,0.98275
5673,0.01725,0.00025,0.9825
5674,0.01725,0.00025,0.9825
5675,0.0175,0.00025,0.98225
5676,0.0175,0.00025,0.98225
5677,0.01775,0.00025,0.982
5678,0.01775,0.00025,0.982
5679,0.01775,0.00025,0.982
5680,0.01775,0.00025,0.982
5681,0.01775,0.00025,0.982
5682,0.01775,0.00025,0.982
5683,0.0175,0.00025,0.98225
5684,0.01775,0.00025,0.982
