,M+1,M+2,M+3,M+4
675,0.002,0.196,0.02,0.014
676,0.002,0.194,0.018,0.012
677,0.002,0.196,0.018,0.012
678,0.002,0.196,0.018,0.01
679,0.002,0.198,0.018,0.01
680,0.002,0.198,0.016,0.01
681,0.002,0.198,0.016,0.01
682,0.002,0.198,0.016,0.01
683,0.002,0.198,0.014,0.01
684,0.002,0.196,0.016,0.01
685,0.002,0.192,0.016,0.01
686,0.002,0.19,0.014,0.01
687,0.002,0.19,0.016,0.01
688,0.002,0.184,0.016,0.012
689,0.002,0.184,0.016,0.014
690,0.002,0.182,0.016,0.014
691,0.002,0.18,0.016,0.016
692,0.002,0.182,0.018,0.016
693,0.002,0.18,0.02,0.018
694,0.002,0.178,0.022,0.018
695,0.002,0.182,0.022,0.018
696,0.002,0.178,0.02,0.016
697,0.002,0.17,0.02,0.016
698,0.002,0.168,0.022,0.016
699,0.002,0.16,0.022,0.018
700,0.002,0.154,0.022,0.018
701,0.002,0.158,0.024,0.02
702,0.002,0.168,0.024,0.018
703,0.002,0.168,0.024,0.02
704,0.002,0.166,0.024,0.02
705,0.002,0.166,0.026,0.024
706,0.002,0.164,0.026,0.024
707,0.002,0.158,0.026,0.024
708,0.002,0.16,0.026,0.024
709,0.002,0.166,0.026,0.022
710,0.002,0.164,0.03,0.022
711,0.002,0.16,0.03,0.022
712,0.002,0.156,0.03,0.02
713,0.002,0.158,0.028,0.02
714,0.002,0.168,0.026,0.02
715,0.002,0.162,0.026,0.02
716,0.002,0.164,0.026,0.018
717,0.002,0.17,0.026,0.018
718,0.002,0.164,0.026,0.02
719,0.002,0.162,0.024,0.02
720,0.004,0.166,0.022,0.02
721,0.004,0.166,0.022,0.016
722,0.004,0.162,0.024,0.016
723,0.004,0.156,0.024,0.014
724,0.004,0.154,0.024,0.016
725,0.004,0.156,0.028,0.016
726,0.004,0.152,0.028,0.016
727,0.004,0.156,0.03,0.012
728,0.004,0.152,0.028,0.012
729,0.004,0.15,0.028,0.012
730,0.004,0.152,0.032,0.014
731,0.004,0.148,0.034,0.014
732,0.004,0.144,0.034,0.014
733,0.004,0.15,0.032,0.014
734,0.004,0.148,0.03,0.014
735,0.004,0.15,0.03,0.016
736,0.004,0.15,0.03,0.018
737,0.004,0.146,0.03,0.018
738,0.004,0.148,0.03,0.018
739,0.004,0.15,0.03,0.018
740,0.004,0.148,0.026,0.018
741,0.004,0.144,0.026,0.02
742,0.004,0.148,0.026,0.02
743,0.004,0.15,0.026,0.02
744,0.004,0.152,0.024,0.02
