,M+1,M+2,M+3
137,0.014625228519195612,0.003656307129798903,0.9817184643510055
138,0.015454545454545457,0.003636363636363637,0.980909090909091
139,0.015384615384615385,0.0036199095022624436,0.9809954751131222
140,0.015301530153015303,0.0036003600360036006,0.9810981098109812
141,0.015205724508050092,0.003577817531305904,0.981216457960644
142,0.015111111111111112,0.0035555555555555557,0.9813333333333334
143,0.01501766784452297,0.00353356890459364,0.9814487632508835
144,0.014912280701754385,0.0043859649122807015,0.9807017543859649
145,0.015720524017467246,0.004366812227074236,0.9799126637554586
146,0.01565217391304348,0.004347826086956522,0.9800000000000001
147,0.015611448395490028,0.0043365134431916745,0.9800520381613184
148,0.015517241379310345,0.004310344827586208,0.9801724137931035
149,0.015410958904109588,0.00428082191780822,0.9803082191780823
150,0.01531914893617021,0.005106382978723404,0.9795744680851064
151,0.015228426395939085,0.005922165820642978,0.978849407783418
152,0.015993265993265993,0.005892255892255892,0.978114478114478
153,0.015939597315436243,0.00587248322147651,0.9781879194630873
154,0.01588628762541806,0.005852842809364549,0.9782608695652174
155,0.015820149875104078,0.005828476269775187,0.9783513738551207
156,0.016556291390728478,0.005794701986754967,0.9776490066225166
157,0.016474464579901153,0.005766062602965404,0.9777594728171335
158,0.016406890894175557,0.005742411812961445,0.9778506972928631
159,0.017114914425427875,0.006519967400163,0.9763651181744092
160,0.0178426601784266,0.0064882400648824,0.975669099756691
161,0.018548387096774192,0.0064516129032258064,0.9750000000000001
162,0.02,0.0064,0.9736
163,0.019888623707239463,0.006364359586316627,0.9737470167064439
164,0.020537124802527645,0.0071090047393364926,0.9723538704581359
165,0.020456333595594022,0.007081038552321007,0.972462627852085
166,0.021093749999999998,0.007031249999999999,0.9718749999999999
167,0.02101167315175097,0.007003891050583656,0.9719844357976654
168,0.020881670533642694,0.0069605568445475635,0.9721577726218097
169,0.020801232665639446,0.006933744221879814,0.9722650231124808
170,0.021521906225980016,0.006917755572636433,0.9715603382013837
171,0.021390374331550804,0.006875477463712758,0.9717341482047365
172,0.02352048558421851,0.006828528072837632,0.9696509863429438
173,0.02339622641509434,0.006792452830188679,0.969811320754717
174,0.023273273273273273,0.006756756756756756,0.96996996996997
175,0.023168908819133034,0.0067264573991031385,0.9701046337817638
176,0.023738872403560835,0.0066765578635014835,0.9695845697329377
177,0.02363367799113737,0.005908419497784342,0.9704579025110782
178,0.024264705882352945,0.005882352941176471,0.9698529411764707
179,0.024193548387096777,0.0058651026392961885,0.9699413489736071
180,0.024105186267348432,0.005113221329437546,0.970781592403214
181,0.024,0.005818181818181819,0.9701818181818183
182,0.023205221174764323,0.005801305293691081,0.9709934735315445
183,0.023154848046309694,0.005788712011577424,0.9710564399421129
184,0.023038156947444204,0.005759539236861051,0.9712023038156947
185,0.02297200287150036,0.00574300071787509,0.9712849964106245
186,0.023622047244094488,0.005010737294201861,0.9713672154617036
187,0.024233784746970778,0.004989308624376337,0.9707769066286529
188,0.024182076813655765,0.004978662873399716,0.9708392603129445
189,0.026129943502824854,0.004943502824858757,0.9689265536723164
190,0.026779422128259338,0.004933051444679351,0.9682875264270614
191,0.02598314606741573,0.004915730337078652,0.9691011235955056
192,0.025210084033613446,0.004901960784313725,0.9698879551820728
193,0.02445842068483578,0.004891684136967156,0.970649895178197
194,0.02510460251046025,0.004881450488145049,0.9700139470013948
195,0.024965325936199722,0.004854368932038835,0.9701803051317615
196,0.024861878453038673,0.005524861878453039,0.9696132596685083
197,0.0248104755341144,0.005513439007580979,0.9696760854583046
198,0.026045236463331047,0.005483207676490747,0.9684715558601782
199,0.026639344262295084,0.006147540983606557,0.9672131147540983
200,0.02660300136425648,0.006139154160982264,0.9672578444747613
201,0.0272108843537415,0.006122448979591836,0.9666666666666667
202,0.028474576271186446,0.006101694915254237,0.9654237288135593
203,0.029054054054054052,0.0060810810810810806,0.9648648648648648
204,0.028936742934051143,0.006056527590847913,0.9650067294751009
205,0.029569892473118278,0.006048387096774193,0.9643817204301076
206,0.030810448760884127,0.006028131279303416,0.9631614199598125
207,0.03137516688918558,0.006008010680907876,0.9626168224299065
208,0.031187790311877905,0.006635700066357001,0.9621765096217652
209,0.031064111037673498,0.007931262392597489,0.9610046265697291
210,0.031558185404339245,0.007889546351084811,0.960552268244576
211,0.031475409836065574,0.007868852459016393,0.960655737704918
212,0.033246414602346806,0.007822685788787484,0.9589308996088658
213,0.03315994798439532,0.008452535760728217,0.9583875162548764
214,0.033116883116883114,0.008441558441558441,0.9584415584415584
215,0.033700583279325985,0.008425145819831496,0.9578742709008425
216,0.03417150225660864,0.008381689232753061,0.9574468085106382
217,0.03414948453608247,0.008376288659793814,0.9574742268041236
218,0.03530166880616174,0.008985879332477536,0.9557124518613608
219,0.03649167733674776,0.008962868117797696,0.9545454545454546
220,0.03760356915232632,0.008922880815806247,0.9534735500318675
221,0.03750794659885569,0.008900190718372537,0.9535918626827719
222,0.03804692454026633,0.008877615726062145,0.9530754597336715
223,0.03787878787878787,0.008838383838383838,0.9532828282828283
224,0.03768844221105527,0.008793969849246231,0.9535175879396984
225,0.038196618659987476,0.008766437069505324,0.9530369442705072
226,0.038006230529595016,0.008722741433021807,0.9532710280373832
227,0.03910614525139665,0.008690254500310366,0.952203600248293
228,0.03905765654060756,0.008059516429014259,0.9528828270303782
229,0.03827160493827161,0.008024691358024692,0.9537037037037037
230,0.03810694529809465,0.008604794099569761,0.9532882606023355
231,0.038036809815950916,0.008588957055214723,0.9533742331288343
232,0.03850855745721272,0.008557457212713938,0.9529339853300733
233,0.039000609384521635,0.008531383302864107,0.9524680073126143
234,0.038274605103280686,0.008505467800729041,0.9532199270959903
235,0.03876438522107813,0.008479709267110842,0.952755905511811
236,0.039735099337748346,0.009030704394942805,0.9512341962673089
237,0.04026442307692307,0.009014423076923076,0.9507211538461539
238,0.0407673860911271,0.008992805755395683,0.9502398081534772
239,0.04066985645933015,0.008971291866028708,0.9503588516746412
240,0.04114490161001789,0.008944543828264758,0.9499105545617174
241,0.04109589041095891,0.009529481834425252,0.9493746277546159
242,0.04151838671411625,0.00948991696322657,0.9489916963226571
243,0.04203670811130846,0.010065127294256957,0.9478981645944345
244,0.04245283018867924,0.010023584905660379,0.9475235849056604
245,0.04289071680376028,0.010575793184488836,0.9465334900117509
246,0.04393673110720562,0.010544815465729348,0.9455184534270651
247,0.04383401519579193,0.009935710111046173,0.9462302746931619
248,0.04534883720930233,0.009302325581395349,0.9453488372093023
249,0.046349942062572425,0.009269988412514484,0.944380069524913
250,0.04632310364794441,0.009264620729588882,0.9444122756224667
251,0.04684788895315212,0.009253903990746097,0.9438982070561018
252,0.046739757645701104,0.00923254472013849,0.9440276976341604
253,0.047180667433831994,0.009205983889528193,0.9436133486766398
254,0.047646383467278994,0.009184845005740528,0.9431687715269805
255,0.047018348623853214,0.009174311926605505,0.9438073394495412
256,0.047455688965122936,0.009148084619782735,0.9433962264150944
257,0.04734740444951512,0.009127210496292072,0.9435253850541928
258,0.04891922639362912,0.009101251422070534,0.9419795221843003
259,0.04878048780487805,0.009642654566080546,0.9415768576290414
260,0.04861503674392312,0.009609949123798757,0.9417750141322782
261,0.04954954954954954,0.010135135135135134,0.9403153153153153
262,0.049943883277216605,0.010662177328843996,0.9393939393939393
263,0.04929971988795517,0.011204481792717087,0.9394957983193277
264,0.049748462828395755,0.011179429849077698,0.9390721073225266
265,0.04958217270194986,0.011142061281337047,0.9392757660167131
266,0.050083472454090144,0.011129660545353366,0.9387868670005565
267,0.05102606766500277,0.011092623405435384,0.9378813089295618
268,0.05091311566131709,0.011068068622025456,0.9380188157166574
269,0.05181918412348401,0.010474090407938258,0.9377067254685777
270,0.0521978021978022,0.010439560439560439,0.9373626373626374
271,0.052689352360043906,0.010428100987925355,0.9368825466520307
272,0.053610503282275714,0.010393873085339168,0.9359956236323851
273,0.05349344978165939,0.01037117903930131,0.9361353711790393
274,0.054466230936819175,0.010348583877995641,0.9351851851851852
275,0.05386289445048966,0.010337323177366702,0.9357997823721436
276,0.05328983143012507,0.010331702011963022,0.9363784665579119
277,0.05314533622559653,0.010845986984815618,0.9360086767895878
278,0.05348460291734198,0.010804970286331712,0.9357104267963263
279,0.053283100107642624,0.01076426264800861,0.9359526372443487
280,0.0521505376344086,0.01075268817204301,0.9370967741935484
281,0.05251875669882101,0.010718113612004287,0.9367631296891746
282,0.052406417112299465,0.0106951871657754,0.9368983957219251
283,0.053304904051172705,0.010660980810234541,0.9360341151385927
284,0.05319148936170213,0.010638297872340425,0.9361702127659574
285,0.052994170641229466,0.010598834128245893,0.9364069952305246
286,0.053382663847780135,0.010570824524312896,0.936046511627907
287,0.053684210526315786,0.010526315789473686,0.9357894736842106
288,0.05365597054182009,0.009994739610731194,0.9363492898474487
289,0.0540115364446775,0.009963293130571578,0.9360251704247509
290,0.05442176870748299,0.009942438513867086,0.9356357927786499
291,0.054830287206266315,0.009921671018276762,0.9352480417754568
292,0.05564222568902756,0.010400416016640665,0.9339573582943318
293,0.05604566683964712,0.010897768552153606,0.9330565646081993
294,0.055842812823164424,0.010858324715615306,0.9332988624612203
295,0.056272586473928764,0.010841507485802789,0.9328859060402686
296,0.056156620298815046,0.01081916537867079,0.9330242143225143
297,0.0570694087403599,0.010796915167095118,0.932133676092545
298,0.057465366854797334,0.0107747562852745,0.9317598768599281
299,0.05740645822655049,0.010251153254741158,0.9323423885187083
300,0.05728900255754476,0.010230179028132991,0.9324808184143222
301,0.057623661397246305,0.010198878123406425,0.9321774604793472
302,0.058405281868969025,0.010665312341289996,0.930929405789741
303,0.05921052631578948,0.010627530364372471,0.9301619433198381
304,0.05953582240161453,0.010595358224016147,0.9298688193743693
305,0.05994962216624685,0.01057934508816121,0.929471032745592
306,0.06030150753768844,0.010552763819095479,0.9291457286432161
307,0.05970898143502258,0.010536879076768691,0.9297541394882087
308,0.05994005994005993,0.010989010989010986,0.929070929070929
309,0.059880239520958084,0.010978043912175647,0.9291417165668663
310,0.06066633515663848,0.010939830929885628,0.9283938339134759
311,0.06054590570719603,0.010918114143920594,0.9285359801488833
312,0.060366155368629396,0.011380504700643246,0.9282533399307273
313,0.06120434353405726,0.011352418558736428,0.9274432379072064
314,0.06102362204724409,0.012303149606299213,0.9266732283464567
315,0.061764705882352944,0.012254901960784314,0.9259803921568628
316,0.06170421155729677,0.012242899118511265,0.926052889324192
317,0.06246949731576379,0.012201073694485115,0.9253294289897511
318,0.06283487579152461,0.012664393570384803,0.9245007306380906
319,0.06413994169096211,0.012633624878522837,0.9232264334305151
320,0.06450048496605239,0.012609117361784675,0.9228903976721631
321,0.06485963213939981,0.012584704743465635,0.9225556631171346
322,0.0652489125181247,0.012566457225712905,0.9221846302561624
323,0.06557377049180328,0.012536162005785922,0.9218900675024109
324,0.06409638554216869,0.012530120481927712,0.9233734939759037
325,0.06484149855907782,0.012968299711815562,0.9221902017291067
326,0.06471716203259828,0.013902205177372964,0.9213806327900288
327,0.06462422211584491,0.014360938247965534,0.9210148396361896
328,0.06580829756795423,0.01430615164520744,0.9198855507868384
329,0.06615897191813423,0.014278914802475012,0.9195621132793907
330,0.06701520912547528,0.014258555133079847,0.9187262357414449
331,0.06691979117228286,0.01423825344091125,0.9188419553868059
332,0.06672976810222432,0.01419782300047326,0.9190724088973024
333,0.06710775047258978,0.014177693761814743,0.9187145557655954
334,0.06748466257668712,0.01415762151958471,0.9183577159037283
335,0.06782854451248234,0.014601978332548282,0.9175694771549695
336,0.06779661016949151,0.014595103578154425,0.917608286252354
337,0.06779661016949151,0.014595103578154425,0.917608286252354
338,0.06726246472248354,0.015522107243650048,0.9172154280338665
339,0.06794751640112465,0.015463917525773198,0.9165885660731021
340,0.06832007487131492,0.015442208703790362,0.9162377164248947
341,0.06822429906542055,0.01542056074766355,0.9163551401869159
342,0.06862745098039216,0.015406162464985995,0.9159663865546219
343,0.06939916162086632,0.015370284117373078,0.9152305542617605
344,0.06930232558139535,0.015348837209302328,0.9153488372093024
345,0.06963788300835655,0.015320334261838441,0.9150417827298051
346,0.07003710575139147,0.015306122448979591,0.9146567717996289
347,0.07003710575139147,0.015306122448979591,0.9146567717996289
348,0.07179249652616951,0.015284854099119963,0.9129226493747105
349,0.07208872458410351,0.015249537892791128,0.9126617375231053
350,0.07202216066481995,0.015235457063711913,0.9127423822714682
351,0.0714615029967727,0.015675426463808206,0.9128630705394191
352,0.07267709291628335,0.015639374425023,0.9116835326586936
353,0.07431192660550458,0.015596330275229357,0.910091743119266
354,0.07509157509157509,0.016025641025641028,0.9088827838827839
355,0.07541133455210237,0.015996343692870202,0.9085923217550274
356,0.07474931631722881,0.01595259799453054,0.9092980856882408
357,0.07373691397360037,0.015930814747382796,0.9103322712790168
358,0.0748978665456196,0.015887426236949612,0.9092147072174307
359,0.07521522428636157,0.015405527865881286,0.909379247847757
360,0.0756340579710145,0.01539855072463768,0.9089673913043478
361,0.07601809954751132,0.015384615384615385,0.9085972850678733
362,0.07497741644083109,0.015356820234869017,0.9096657633242998
363,0.07362240289069558,0.015356820234869017,0.9110207768744354
364,0.07508992805755395,0.015287769784172662,0.9096223021582733
365,0.07537012113055182,0.01525347689546882,0.9093764019739794
366,0.07526881720430109,0.015232974910394268,0.9094982078853047
367,0.0763392857142857,0.015178571428571428,0.9084821428571428
368,0.07682000893255918,0.014738722644037519,0.9084412684234032
369,0.07757467677218012,0.014266607222469908,0.90815871600535
370,0.07866666666666666,0.014222222222222223,0.9071111111111111
371,0.07952021323856064,0.013771657041314972,0.9067081297201244
372,0.07985803016858917,0.01419698314108252,0.9059449866903282
373,0.08063801506424456,0.014178112538768276,0.9051838723969872
374,0.08100929614873836,0.014608233731739707,0.9043824701195219
375,0.08137992038920831,0.0145953118089341,0.9040247678018576
376,0.08090185676392572,0.014146772767462424,0.904951370468612
377,0.08105726872246696,0.014537444933920705,0.9044052863436123
378,0.08175824175824176,0.014505494505494506,0.9037362637362638
379,0.08077260755048288,0.014486391571553995,0.904741000877963
380,0.08190976784932107,0.014892685063512923,0.9031975470871659
381,0.08227571115973743,0.015317286652078778,0.9024070021881838
382,0.08256880733944953,0.015727391874180863,0.9017038007863696
383,0.08282476024411509,0.015693112467306015,0.9014821272885789
384,0.08387657540199912,0.01521077792264233,0.9009126466753584
385,0.08456201214223764,0.015177797051170859,0.9002601908065915
386,0.0852444829078321,0.015144958892254434,0.8996105581999134
387,0.08509719222462202,0.015118790496760258,0.8997840172786177
388,0.08577586206896552,0.015517241379310345,0.8987068965517242
389,0.08566508824795524,0.015497201894102452,0.8988377098579423
390,0.08519793459552497,0.015920826161790018,0.898881239242685
391,0.08548109965635738,0.015893470790378002,0.8986254295532645
392,0.08608137044967881,0.015845824411134902,0.8980728051391863
393,0.08650963597430407,0.015845824411134902,0.897644539614561
394,0.08675213675213676,0.016666666666666666,0.8965811965811966
395,0.08703071672354949,0.016638225255972697,0.8963310580204779
396,0.08769689229459343,0.016602809706257982,0.8957002979991485
397,0.087972800679983,0.016999575010624737,0.8950276243093923
398,0.08867204072974119,0.017394993635977938,0.8939329656342809
399,0.08887008040626322,0.017350825222175202,0.8937790943715617
400,0.08860759493670885,0.01729957805907173,0.8940928270042194
401,0.08884210526315789,0.01726315789473684,0.8938947368421054
402,0.09022240872849349,0.01720520352496853,0.8925723877465379
403,0.09056603773584905,0.017190775681341718,0.8922431865828092
404,0.0904143993302637,0.01716199246546672,0.8924236082042696
405,0.0903765690376569,0.01715481171548117,0.8924686192468618
406,0.09109903886335145,0.017133305474300045,0.8917676556623485
407,0.09140233722871453,0.0179465776293823,0.8906510851419032
408,0.0913642052565707,0.017521902377972465,0.8911138923654568
409,0.09193011647254576,0.017470881863560734,0.8905990016638935
410,0.0923076923076923,0.017463617463617465,0.8902286902286901
411,0.09245439469320067,0.01782752902155887,0.8897180762852405
412,0.09249274160099544,0.01783492326835338,0.8896723351306511
413,0.09305210918114143,0.018196856906534324,0.8887510339123242
414,0.09376290788930196,0.018174308137133416,0.8880627839735646
415,0.09421487603305785,0.01859504132231405,0.8871900826446281
416,0.09476720230737536,0.018541409147095178,0.8866913885455295
417,0.09592424866200083,0.018526142445450804,0.8855496088925483
418,0.09535552815454171,0.01849568434032059,0.8861487875051377
419,0.09531635168447,0.01848808545603944,0.8861955628594905
420,0.09654889071487265,0.018077239112571898,0.8853738701725555
421,0.09688013136288998,0.0180623973727422,0.8850574712643678
422,0.09799097990979909,0.018040180401804017,0.8839688396883969
423,0.098239869013508,0.018010642652476466,0.8837494883340156
424,0.09881584320130665,0.018783176806859942,0.8824009799918334
425,0.09873521011831905,0.019175846593227255,0.8820889432884537
426,0.09983700081499593,0.018744906275468626,0.8814180929095354
427,0.09971509971509972,0.018722018722018723,0.8815628815628815
428,0.09959349593495935,0.01910569105691057,0.8813008130081301
429,0.09914668833807395,0.019097927671678182,0.8817553839902479
430,0.09939148073022311,0.01947261663286004,0.8811359026369168
431,0.09931090393190109,0.019862180786380218,0.8808269152817186
432,0.09915014164305949,0.019830028328611898,0.8810198300283286
433,0.09935379644588045,0.020193861066235864,0.8804523424878837
434,0.09963695038321904,0.02016942315449778,0.8801936264622832
435,0.09951651893634166,0.020547945205479447,0.8799355358581789
436,0.09931644551668677,0.020908725371934056,0.8797748291113792
437,0.10004017677782241,0.02089192446765769,0.8790678987545198
438,0.09995985547972704,0.020473705339221198,0.8795664391810518
439,0.10016025641025642,0.020032051282051284,0.8798076923076924
440,0.10012014417300762,0.020024028834601523,0.879855826992391
441,0.10008006405124101,0.0200160128102482,0.8799039231385108
442,0.0996,0.02,0.8804000000000001
443,0.09984025559105432,0.019968051118210865,0.8801916932907349
444,0.10103420843277644,0.020286396181384246,0.8786793953858393
445,0.10202461294164353,0.020246129416435093,0.8777292576419214
446,0.10277777777777777,0.020238095238095236,0.876984126984127
447,0.10317460317460318,0.020238095238095236,0.8765873015873016
448,0.10336633663366337,0.0201980198019802,0.8764356435643565
449,0.1032845271072418,0.020182034032449545,0.8765334388603088
450,0.10395256916996047,0.020158102766798417,0.875889328063241
451,0.10378847671665352,0.02052091554853986,0.8756906077348067
452,0.10445407962160032,0.02089081592432006,0.8746551044540796
453,0.10441292356185974,0.021276595744680854,0.8743104806934594
454,0.10362490149724192,0.021670606776989752,0.8747044917257684
455,0.1038961038961039,0.02203856749311295,0.8740653286107832
456,0.10329929300864102,0.02238805970149254,0.8743126472898665
457,0.1032587357675697,0.022379269729093054,0.8743619945033373
458,0.10340775558166862,0.02232667450058754,0.8742655699177437
459,0.1033672670321065,0.022317932654659357,0.874314800313234
460,0.10359655981235341,0.02267396403440188,0.8737294761532447
461,0.1045241809672387,0.02262090483619345,0.8728549141965678
462,0.104093567251462,0.022222222222222223,0.8736842105263158
463,0.10462854920264489,0.022559315441462467,0.8728121353558926
464,0.10442546583850933,0.022903726708074532,0.8726708074534162
465,0.10348837209302326,0.023255813953488372,0.8732558139534884
466,0.1037553232675184,0.023228803716608595,0.873015873015873
467,0.10379550735863673,0.023237800154918668,0.8729666924864447
468,0.10471406491499227,0.0231839258114374,0.8721020092735703
469,0.10532407407407408,0.023148148148148147,0.8715277777777777
470,0.10575067541489773,0.023157082207641833,0.8710922423774604
471,0.10597302504816958,0.023121387283236997,0.8709055876685935
472,0.10558766859344894,0.023121387283236993,0.8712909441233141
473,0.10508083140877597,0.023094688221709004,0.871824480369515
474,0.10435117443203698,0.023103581055063535,0.8725452445128995
475,0.105080831408776,0.02270977675134719,0.8722093918398769
476,0.10657945363601387,0.022701038861100423,0.8707195075028857
477,0.10736196319018405,0.022622699386503065,0.8700153374233129
478,0.10758039816232773,0.022970903522205204,0.869448698315467
479,0.10813909056171188,0.02254489873901414,0.869316010699274
480,0.10877862595419847,0.02251908396946565,0.8687022900763359
481,0.10857142857142857,0.021714285714285714,0.8697142857142857
482,0.10963075751808146,0.021317091739626953,0.8690521507422916
483,0.11005331302361003,0.021325209444021324,0.8686214775323685
484,0.11056231003039513,0.02127659574468085,0.868161094224924
485,0.11081593927893739,0.020872865275142316,0.8683111954459203
486,0.11106899166034874,0.02122820318423048,0.8677028051554209
487,0.10980689132904202,0.021204089360090876,0.868989019310867
488,0.11001890359168241,0.02117202268431002,0.8688090737240076
489,0.11031356252361164,0.02115602568945977,0.8685304117869287
490,0.1106913486966377,0.020778239516433702,0.8685304117869287
491,0.11136277840694601,0.021140052850132124,0.8674971687429218
492,0.11136277840694601,0.021895054737636845,0.866742166855417
493,0.11199095022624433,0.021870286576168928,0.8661387631975868
494,0.11194873727855258,0.02186204297022239,0.866189219751225
495,0.11194873727855258,0.02186204297022239,0.866189219751225
496,0.11215656755739556,0.02182913059841927,0.8660143018441853
497,0.11244828883038736,0.021812711545693874,0.8657389996239189
498,0.11203007518796994,0.021804511278195493,0.8661654135338346
499,0.1112781954887218,0.02180451127819549,0.8669172932330826
500,0.11081893313298272,0.022163786626596543,0.8670172802404207
501,0.11081893313298272,0.021788129226145758,0.8673929376408717
502,0.11106941838649155,0.022138836772983114,0.8667917448405253
503,0.1110277569392348,0.022130532633158288,0.8668417104276069
504,0.11123595505617977,0.02247191011235955,0.8662921348314607
505,0.1114852225963337,0.02244668911335578,0.8660680882903105
506,0.11127707244212098,0.022404779686333084,0.8663181478715459
507,0.11144241520685799,0.02236302646291465,0.8661945583302274
508,0.11098696461824953,0.02309124767225326,0.8659217877094972
509,0.11057334326135518,0.02308265078183172,0.8663440059568132
510,0.11044998140572702,0.0238006693938267,0.8657493492004462
