,M+1,M+2,M+3,M+4,M+5
4955,0.0,0.7499999999999999,0.14285714285714285,0.10714285714285712,0.0
4956,0.0,0.7741935483870969,0.12903225806451615,0.09677419354838711,0.0
4957,0.0,0.7428571428571429,0.14285714285714288,0.1142857142857143,0.0
4958,0.0,0.7297297297297298,0.16216216216216217,0.10810810810810811,0.0
4959,0.0,0.7941176470588237,0.11764705882352942,0.08823529411764706,0.0
4960,0.0,0.7428571428571429,0.1142857142857143,0.14285714285714288,0.0
4961,0.0,0.6875,0.15625,0.15625,0.0
4962,0.0,0.676470588235294,0.14705882352941177,0.1764705882352941,0.0
4963,0.0,0.7333333333333333,0.16666666666666666,0.09999999999999998,0.0
4964,0.0,0.71875,0.125,0.15625,0.0
4965,0.0,0.696969696969697,0.0909090909090909,0.21212121212121213,0.0
4966,0.0,0.6756756756756757,0.10810810810810811,0.1891891891891892,0.02702702702702703
4967,0.0,0.6571428571428571,0.0857142857142857,0.22857142857142856,0.02857142857142857
4968,0.0,0.5757575757575757,0.15151515151515152,0.21212121212121213,0.06060606060606061
4969,0.0,0.5333333333333332,0.2333333333333333,0.16666666666666666,0.06666666666666665
4970,0.0,0.5172413793103449,0.2758620689655173,0.1724137931034483,0.03448275862068966
4971,0.0,0.5172413793103449,0.2758620689655173,0.1724137931034483,0.03448275862068966
4972,0.0,0.4074074074074074,0.2962962962962963,0.25925925925925924,0.037037037037037035
4973,0.0,0.48,0.28,0.2,0.04
4974,0.0,0.5517241379310345,0.2068965517241379,0.2068965517241379,0.034482758620689655
4975,0.0,0.46428571428571425,0.2857142857142857,0.17857142857142858,0.07142857142857142
4976,0.0,0.4230769230769231,0.38461538461538464,0.15384615384615385,0.038461538461538464
4977,0.0,0.52,0.32,0.12,0.04
4978,0.0,0.6896551724137931,0.1724137931034483,0.13793103448275865,0.0
4979,0.0,0.696969696969697,0.1818181818181818,0.12121212121212122,0.0
4980,0.0,0.6875,0.15625,0.15625,0.0
4981,0.0,0.5925925925925926,0.14814814814814814,0.2222222222222222,0.037037037037037035
4982,0.0,0.6296296296296297,0.14814814814814814,0.14814814814814814,0.07407407407407407
4983,0.0,0.7142857142857143,0.14285714285714285,0.09523809523809525,0.04761904761904762
4984,0.0,0.65,0.25,0.049999999999999996,0.049999999999999996
4985,0.0,0.6,0.3,0.1,0.0
4986,0.0,0.7368421052631579,0.21052631578947364,0.05263157894736841,0.0
4987,0.0,0.8181818181818181,0.09090909090909091,0.045454545454545456,0.045454545454545456
4988,0.0,0.8888888888888888,0.05555555555555555,0.05555555555555555,0.0
4989,0.0,0.8571428571428571,0.09523809523809525,0.04761904761904762,0.0
4990,0.0,0.8571428571428571,0.04761904761904762,0.09523809523809525,0.0
4991,0.0,0.8333333333333333,0.041666666666666664,0.12499999999999999,0.0
4992,0.0,0.7916666666666667,0.125,0.08333333333333334,0.0
4993,0.0,0.76,0.12,0.12,0.0
4994,0.0,0.7999999999999999,0.15,0.049999999999999996,0.0
4995,0.0,0.7499999999999999,0.19999999999999998,0.049999999999999996,0.0
4996,0.0,0.7142857142857143,0.1904761904761905,0.09523809523809525,0.0
4997,0.0,0.6190476190476191,0.2380952380952381,0.14285714285714285,0.0
4998,0.0,0.6296296296296297,0.18518518518518517,0.18518518518518517,0.0
4999,0.0,0.6551724137931035,0.20689655172413793,0.13793103448275865,0.0
5000,0.0,0.7241379310344827,0.17241379310344826,0.10344827586206895,0.0
5001,0.0,0.7666666666666666,0.1333333333333333,0.09999999999999998,0.0
5002,0.0,0.857142857142857,0.07142857142857142,0.07142857142857142,0.0
5003,0.0,0.857142857142857,0.03571428571428571,0.07142857142857142,0.03571428571428571
5004,0.0,0.8214285714285714,0.07142857142857142,0.07142857142857142,0.03571428571428571
5005,0.0,0.7692307692307693,0.07692307692307693,0.11538461538461538,0.038461538461538464
5006,0.0,0.6428571428571429,0.1785714285714286,0.14285714285714288,0.03571428571428572
5007,0.0,0.689655172413793,0.13793103448275862,0.17241379310344826,0.0
5008,0.0,0.72,0.08,0.2,0.0
5009,0.0,0.72,0.12,0.16,0.0
5010,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0
5011,0.0,0.6153846153846154,0.19230769230769232,0.19230769230769232,0.0
5012,0.0,0.6249999999999999,0.20833333333333331,0.16666666666666666,0.0
5013,0.0,0.5769230769230769,0.19230769230769232,0.23076923076923075,0.0
5014,0.0,0.5,0.21428571428571425,0.25,0.03571428571428571
5015,0.0,0.6451612903225807,0.16129032258064518,0.16129032258064518,0.03225806451612903
5016,0.0,0.625,0.1875,0.15625,0.03125
5017,0.0,0.7096774193548387,0.12903225806451613,0.12903225806451613,0.03225806451612903
5018,0.0,0.696969696969697,0.12121212121212122,0.15151515151515152,0.030303030303030304
5019,0.0,0.7142857142857143,0.14285714285714288,0.14285714285714288,0.0
5020,0.0,0.7500000000000001,0.15625000000000003,0.09375000000000001,0.0
5021,0.0,0.6999999999999998,0.19999999999999996,0.06666666666666665,0.033333333333333326
5022,0.0,0.6666666666666666,0.2333333333333333,0.033333333333333326,0.06666666666666665
5023,0.0,0.7499999999999999,0.17857142857142858,0.0,0.07142857142857142
5024,0.0,0.7142857142857143,0.21428571428571425,0.03571428571428571,0.03571428571428571
5025,0.0,0.7272727272727273,0.13636363636363635,0.09090909090909091,0.045454545454545456
5026,0.0,0.8,0.08,0.12,0.0
5027,0.0,0.76,0.08,0.16,0.0
5028,0.0,0.6818181818181818,0.13636363636363635,0.18181818181818182,0.0
5029,0.0,0.6666666666666666,0.14814814814814814,0.14814814814814814,0.037037037037037035
5030,0.0,0.7407407407407407,0.07407407407407407,0.14814814814814814,0.037037037037037035
5031,0.0,0.7,0.1,0.16666666666666669,0.03333333333333333
5032,0.0,0.6774193548387096,0.0967741935483871,0.16129032258064518,0.06451612903225806
5033,0.0,0.6562500000000001,0.06250000000000001,0.15625000000000003,0.12500000000000003
5034,0.0,0.6875000000000001,0.09375000000000001,0.12500000000000003,0.09375000000000001
5035,0.0,0.6562500000000001,0.12500000000000003,0.12500000000000003,0.09375000000000001
5036,0.0,0.6176470588235294,0.11764705882352942,0.1470588235294118,0.11764705882352942
5037,0.0,0.6060606060606062,0.15151515151515155,0.15151515151515155,0.09090909090909091
5038,0.0,0.6333333333333332,0.16666666666666666,0.09999999999999998,0.09999999999999998
5039,0.0,0.6153846153846154,0.15384615384615385,0.11538461538461538,0.11538461538461538
5040,0.0,0.7391304347826086,0.17391304347826084,0.04347826086956521,0.04347826086956521
5041,0.0,0.7083333333333334,0.16666666666666666,0.08333333333333333,0.041666666666666664
5042,0.0,0.5909090909090909,0.2727272727272727,0.09090909090909091,0.045454545454545456
5043,0.0,0.7142857142857143,0.1904761904761905,0.09523809523809525,0.0
5044,0.0,0.7142857142857143,0.1904761904761905,0.09523809523809525,0.0
5045,0.0,0.7272727272727273,0.18181818181818182,0.09090909090909091,0.0
5046,0.0,0.7391304347826088,0.13043478260869565,0.13043478260869565,0.0
5047,0.0,0.75,0.16666666666666669,0.08333333333333334,0.0
5048,0.0,0.75,0.16666666666666669,0.08333333333333334,0.0
5049,0.0,0.6818181818181818,0.2272727272727273,0.09090909090909091,0.0
5050,0.0,0.7142857142857143,0.21428571428571425,0.07142857142857142,0.0
5051,0.0,0.7037037037037037,0.2222222222222222,0.07407407407407407,0.0
5052,0.0,0.6666666666666666,0.21212121212121213,0.12121212121212122,0.0
5053,0.0,0.65625,0.15625,0.1875,0.0
5054,0.0,0.6206896551724138,0.20689655172413793,0.1724137931034483,0.0
5055,0.0,0.6666666666666666,0.14814814814814814,0.14814814814814814,0.037037037037037035
5056,0.0,0.625,0.125,0.20833333333333334,0.04166666666666667
5057,0.0,0.6249999999999999,0.16666666666666666,0.16666666666666666,0.041666666666666664
5058,0.0,0.625,0.16666666666666669,0.125,0.08333333333333334
5059,0.0,0.6071428571428571,0.17857142857142858,0.14285714285714285,0.07142857142857142
5060,0.0,0.6551724137931035,0.1724137931034483,0.13793103448275865,0.03448275862068966
5061,0.0,0.64,0.24,0.08,0.04
5062,0.0,0.6153846153846154,0.19230769230769232,0.11538461538461538,0.07692307692307693
5063,0.0,0.5714285714285714,0.25,0.10714285714285712,0.07142857142857142
5064,0.0,0.6,0.28,0.08,0.04
